query,label
infosys shares live chart movement,online
ngl final score of the t20 world cup game no cap,online
what's the conversion from inches to centimeters,local
key figures involved in the age of exploration key figures,local
urgent - traffic status on the subway line this morning no cap,online
quick one - current congestion level on the metro line this morning,online
walk through set theory basics with numbers,local
book me an uber to olive garden,online
"i keep forgetting git rebase vs merge, break it down for me",local
ngl reliance shares live chart movement while i'm stuck in traffic,online
How to solve problems using markov chains thanks,local
how many years has al been on earth,local
"fyi need to know, what's going on with the election results at the moment just curious",online
Notes on foreign key constraints for my assignment,local
just call me sam,local
"Fyi need to know, the cabinet reshuffle — anything new in the last hour just curious",online
ok law of sines for my calculus homework briefly,local
set a brand new timer for eight seconds,local
"that is true, yes",local
are you from europe,local
turn volume to the number 4 setting,local
Is the vaccine rollout progress still ongoing asap,online
summarize denormalization in a few bullet points,local
so what's going on with the heatwave alert at the moment before i head out,online
what's the difference between a compiler and an assembler,local
Timeline of the decolonization of africa,local
urgent - did tcs stock go up or down this morning before i head out,online
so important dates related to when the berlin wall fell before my exam,local
timeline of the french revolution timeline,local
what are all of the ingredients for brownies from scratch,local
did tcs stock go up or down this morning,online
so how to solve problems using probability distributions for revision,local
i would like a coin flip,local
i want to change your name to emma,local
so walk through eigenvalues and eigenvectors with numbers for my notes,local
so why did the boston tea party happen for revision,local
ok compiler vs interpreter — key points to remember — struggling with this,local
"real talk, current valuation on nasdaq before my meeting",online
how would you convert yards to inches,local
ok partial derivatives — proof and intuition,local
Main causes and effects of when the berlin wall fell in simple terms,local
what goes into a strawberry smoothie,local
can you tell me a fun fact regarding cars,local
quick q - timeline of the signing of the magna carta in simple terms,local
find an indian restaurant,online
"just checking, final score of the nba game asap",online
please inform me of the types of subjects are you familiar with,local
so how is everything,local
ok derive gradient descent math step by step?,local
i would i say subway if i were english,local
i haven't heard if my application for a credit card has been accepted or not can you check on it for me,online
ok derive quadratic formula step by step with an example,local
who's leading in the grand slam tennis match currently asap,online
why did the ottoman empire decline happen,local
"genuinely curious, timeline of the russian revolution 1917",local
The premier league match highlights from tonight,online
i need to know if the application been processed,online
central limit theorem for my calculus homework for my notes,local
"genuinely curious, i keep forgetting sharding, break it down for me",local
Fourier transform formula and when to use it pls,local
"just checking, the supreme court verdict — anything new in the last hour before my meeting",online
tell me about my american express application; did it go through,online
"just checking, is infosys shares pumping or dumping today",online
"hey, the asia cup final highlights from tonight as of now",online
So how to solve problems using markov chains for revision,local
is it going to rain tonight,online
i want to travel to new york and i would like to rent a car,online
"I don't get pointers vs references, someone explain",local
"race conditions, explain like i'm a beginner coder",local
is there a travel alert for north korea,online
"i keep forgetting mutex vs semaphore, break it down for me",local
"Need this for an interview, important dates related to the causes of world war 1 for revision",local
"Just checking, who's leading in the india vs australia test currently no cap",online
"just checking, is the ufc fight card still playing right now — need it fast",online
is the subway line flooded from the downpour right now right now,online
Traffic status on the metro line this morning no cap,online
what s the uv index tomorrow,online
can you list the places that there are travel alerts for,online
good seeing you,local
"hey, explain the american civil war causes in a short paragraph with an example",local
quick check on nifty 50 before i trade currently,online
"i don't get regular expressions, someone explain",local
why did the mughal empire timeline happen,local
what is 10 to the 12th power,local
"need this for an interview, walk through bayes theorem with numbers",local
"Hey, the la liga clasico highlights from tonight",online
solid overview of closures in javascript for revision,local
let my bank know i will be on travel to fes,online
"For my homework, quadratic formula formula and when to use it",local
"for class tomorrow, quick refresher on bit manipulation tricks before my exam before my exam",local
"Need this for an interview, race conditions example in python please",local
"real talk, the s&p 500 today's high and low tonight",online
look up when my flight is set to start boarding,online
tell me what the word arboreal means,local
Quick one - is the ring road flooded from the downpour right now as of now,online
could i use olive oil instead of grape seed oil,local
"Hey, textbook definition of connection pooling in simple terms",local
Current congestion level on the airport terminal,online
any updates on the cabinet reshuffle happening today,online
how does recursion actually work under the hood pls,local
does applebee's have good reviews,online
will i be able to get a seat at 5pm,online
"real talk, who won the premier league match last night tonight",online
where did your mom give birth,local
i need you to roll an 8 sided dice,local
current valuation on reliance shares,online
what is the real meaning of life,local
what number do you get when you roll one six sided die,local
Did silver rate go up or down this morning,online
what do people think about the sandwiches at wendy's,online
central limit theorem formula and when to use it,local
"fyi need to know, solana live chart movement for real",online
what is my current gas level,online
"Real talk, is the expressway flooded from the downpour right now this morning",online
ok the age of exploration key figures — what actually happened with an example,local
can you tell me your place of origin,local
"real talk, the s&p 500 market cap right now while i'm stuck in traffic",online
important dates related to the french revolution timeline,local
"i don't get virtual memory, someone explain",local
how do i find my location right now,online
markov chains explained with an example problem,local
urgent - the earthquake near the coast developments as of today at the moment,online
"for my homework, key figures involved in the printing press invention impact for revision",local
compare dijkstra's algorithm and topological sort in one paragraph,local
"for class tomorrow, laplace transform for my calculus homework — struggling with this",local
So walk me through recursion step by step for revision,local
reliance shares price action this week so far,online
how empty is my gas tank,online
set an alarm for nine minutes from now,local
background on when the berlin wall fell for my essay in simple terms,local
can acero take reservation,online
the interstate conditions right now because of the storm,online
"real talk, any delays on the harbor bridge today as of now",online
"fyi need to know, the champions league final result just now tonight",online
how is dogecoin trending today rn,online
what is the exchange to yen if i have 100 us dollars,online
change your name setting to plato,local
so quick check on nifty 50 before i trade as of now,online
i want you to roll dice,local
ok explain the renaissance key artists in a short paragraph thanks,local
"For class tomorrow, practice problem using taylor series expansion?",local
can you tell me something i don't know about banks,local
can you share something interesting about world war one,local
"for my homework, how to solve problems using linear regression math for my notes",local
can i use mayonnaise instead of miracle whip,local
key figures involved in the cold war origins before my exam,local
"tell me about traffic conditions in ocean city, nj on sunday mornings around 10 am in the summer",online
ok law of cosines formula and when to use it,local
from whence do you hail,local
"for class tomorrow, important dates related to the russian revolution 1917",local
can i use apple juice instead of grape juice,local
the french revolution timeline — what actually happened thanks,local
go ahead and switch to the female voice,local
i need to know the difference between inches and centimeters,local
what's a fun fact about elephants,local
background on the decolonization of africa for my essay,local
main causes and effects of the ottoman empire decline?,local
why did the treaty of versailles terms happen before my exam,local
"please stop calling me dave, my name's bob",local
"real talk, current congestion level on the toll plaza?",online
Derive set theory basics step by step,local
can i call you lucy from now on,local
"fyi need to know, is the toll plaza closed due to the accident at the moment",online
how to implement depth first search on a graph,local
Explain the american civil war causes in a short paragraph,local
"for class tomorrow, asynchronous programming — key points to remember with an example",local
what is 15% of 3143,local
can you tell me the nearest restaurant to me and give me directions,online
"hey, how to solve problems using correlation vs causation before my exam",local
"genuinely curious, explain backtracking algorithms with a simple example thanks",local
do you have a way you like to be referred to,local
would you call me mary,local
how are you,local
ok so cardano price action this week so far no cap,online
can you tell me the amount of gas i have remaining,online
current congestion level on the airport terminal before my meeting,online
what's going on with the vaccine rollout progress at the moment — need it fast,online
urgent - how humid is it in sydney right now tonight,online
Quick q - the fall of the roman empire summary for history class,local
"just heard about the cyclone warning, what's the latest",online
"fyi need to know, the asia cup final result just now just curious",online
Is the subway line open or blocked at the moment currently,online
i want to know how the mcdonalds reviews are,online
confirm,local
are you a computer or a real person,local
current status of the vaccine rollout in my state,online
you can just speak to me as jim,local
will i need a visa to visit ireland,online
"just checking, current valuation on gold rate rn",online
what's the traffic typically like at 3:30 on the route to phoenix,online
"Fyi need to know, the airport terminal conditions right now because of the storm",online
true is my response,local
So any delays on the highway today this morning,online
explain ACID properties with a simple example,local
urgent - how is nvidia stock trending today,online
would you say that you are human or copmuter,local
the cyclone warning developments as of today in the last hour,online
Quick check on nasdaq before i trade,online
"yo, hows it going",local
so any updates on the border tensions happening today before i head out,online
Did nasdaq go up or down this morning,online
final score of the ashes series,online
the flyover near the city center conditions right now because of the storm currently,online
stack vs heap memory — key points to remember,local
you can call me al,local
i don't think so,local
change the ai name,local
why does my for loop skip every other element when i remove items,local
how would you implement observer pattern from scratch thanks,local
difference between subqueries in sql and virtual functions in c++,local
ngl how is silver rate trending today for the group chat,online
spell out potato,local
is the airport terminal flooded from the downpour right now in the last hour,online
traffic status on the interstate this morning just curious,online
"just checking, latest on the central bank's rate decision in real time",online
ok polymorphism example in python please pls,local
"Need this for an interview, timeline of the cold war origins?",local
is the subway line closed due to the accident,online
Background on the discovery of penicillin for my essay,local
quick one - will it rain in tokyo in the next few hours for the group chat,online
Static vs dynamic typing vs test driven development which is better and when,local
are there any good hotels in salem,online
The grand slam tennis match score update please,online
"for class tomorrow, background on ancient egyptian pyramid construction for my essay for my notes",local
"hey, is the cyclone warning still ongoing tonight",online
ok so is the metro line closed due to the accident,online
how much is 50 plus 756,local
Urgent - is the ipl match still playing right now before i head out,online
ok so the premier league match result just now at the moment,online
Explain mutex vs semaphore with a simple example,local
so current valuation on ethereum currently,online
ok derive the pythagorean theorem step by step,local
let's get a timer set for 5 minutes,local
my name is brad,local
is it possible to rent a car from new york on 3/2/19 to 3/5/19,online
"Genuinely curious, how to solve problems using vector cross product with an example",local
The partition of india summary for history class thanks,local
So the moon landing mission details — what actually happened,local
make the volume 4,local
ngl usd to inr live chart movement in the last hour,online
Real time quote for silver rate,online
can you direct me where to find where i am,online
the ring road conditions right now because of the storm pls,online
so how to solve problems using permutations and combinations — struggling with this,local
So will it rain in sydney in the next few hours,online
Multithreading in java for dummies for revision,local
quick q - how does monads in haskell actually work under the hood for revision,local
tell me that status of flight dl123,online
can i use strawberries instead of pineapples for this,local
ok central limit theorem formula and when to use it briefly,local
exit out of whisper mode,local
Markov chains for my calculus homework,local
who won the world cup qualifier last night as of now,online
"around 5 pm, how busy is kaya",online
can you tell me about the traffic typically at noon on the route the hospital,online
compare multithreading in java and load balancing in one paragraph,local
could you say that again,local
lower your voice box,local
that statement was correct,local
roll die,local
"Genuinely curious, i keep forgetting asynchronous programming, break it down for me",local
Urgent - any delays on the interstate today in the last hour,online
is there a starbucks close to home,online
Solid overview of pointers vs references for revision briefly,local
so the wildfire in the hills developments as of today — need it fast,online
how is it going,local
infosys shares rate as of this minute currently,online
how long do i need to make lasagne,local
what's going on with the storm system offshore at the moment,online
"need this for an interview, big O notation, explain like i'm a beginner coder",local
read me some fun facts,local
"i'd like a placed booked in san diego from may 1st, 2020 to june 2nd, 2020",online
what is thank you in spanish,local
quick one - is the cabinet reshuffle still ongoing for the group chat,online
what ingredients are in mashed potatoes,local
ok integration by parts formula and when to use it before my exam,local
nay,local
So any delays on the interstate today right now,online
what name should i use when i call you,local
is a bar close to my church,online
define flange,local
is there a name that you preferred to be called by,local
Ok so tesla stock market cap right now while i'm stuck in traffic,online
"just checking, breaking news on the protest downtown?",online
is the premier league match still playing right now while i'm stuck in traffic,online
compare event loop in node and message queues in one paragraph,local
"just checking, just heard about the border tensions, what's the latest before my meeting",online
ok so the supreme court verdict status update please — need it fast,online
i need to know the conversion between tablespoons and teaspoons,local
can i use sour cream instead of milk,local
"nice, excellent!",local
usd to inr market cap right now,online
change to whisper mode,local
gold rate price right now,online
roll the dice!,local
is it safe to travel to russia,online
what is 250 times 118 times 9,local
get me an uber to the napa winery,online
what do you think you will refer to me as,local
"Hey, is it safe to drive in los angeles with this storm at the moment",online
is the toll plaza open or blocked at the moment as of now,online
how does message queues actually work under the hood for my notes,local
"Genuinely curious, practice problem using logarithm rules",local
when will my panam flight be arriving,online
i wanna switch to the male voice,local
partial derivatives formula and when to use it,local
speak slower please,local
can you tell me what is 18 percent of $2500,local
what is our purpose here on earth,local
what kinds of fun touristy things are there to do in boston,online
so bitcoin market cap right now no cap,online
what sort of things do you enjoy,local
Quick one - any updates on the protest downtown happening today rn,online
usd to inr rate as of this minute,online
about how long should you cook lasagna,local
derive logarithm rules step by step,local
"For my homework, how to solve problems using bayes theorem",local
what are the ratings for chipotle,online
"real talk, the ipl match score update please no cap",online
"for class tomorrow, why did the signing of the magna carta happen thanks",local
will it rain in tokyo in the next few hours in the last hour,online
So difference between static vs dynamic typing and primary key vs unique key with an example,local
"hey, apple stock today's high and low before my meeting",online
ok so gold rate today's high and low this evening,online
no!,local
walk through taylor series expansion with numbers,local
i want to know some trivia about our solar system,local
so why is unit testing vs integration testing used instead of quick sort for my notes,local
why hello,local
so final score of the wimbledon final right now,online
could you please get out of whisper mode,local
Important dates related to the theory of evolution basics,local
Quick one - tcs stock rate as of this minute this morning,online
good looking out,local
definition of anachronism,local
"genuinely curious, important dates related to the mughal empire timeline pls",local
can you get me any recommendations for the place i'm traveling to,online
please do a dice roll,local
what's the best place to just get away from it all,online
"real talk, nifty 50 market cap right now?",online
ngl real time quote for ripple xrp asap,online
"just checking, is the ipl match still playing right now in the last hour",online
what was the location of your birth,local
dynamic programming cheat sheet — struggling with this,local
ngl tesla stock price right now just curious,online
Is solana pumping or dumping today today,online
textbook definition of microservices architecture,local
what company created you,local
the renaissance key artists — what actually happened thanks,local
"For my homework, walk me through linked list step by step — struggling with this",local
quick q - why did the american civil war causes happen before my exam,local
"just checking, traffic status on the expressway this morning",online
final score of the grand slam tennis match before my meeting,online
Ok set theory basics for my calculus homework,local
how many euros can i exchange for 200 yen,online
and what would your name be,local
So summarize backtracking algorithms in a few bullet points,local
"hey, is dogecoin pumping or dumping today this morning",online
i need the language set to swahili,local
background on the renaissance key artists for my essay pls,local
ok so any delays on the ring road today tonight,online
how would you implement primary key vs unique key from scratch,local
"hey, explain ancient egyptian pyramid construction in a short paragraph",local
i need to thank you,local
how is everything going,local
subtract 100 from 12,local
Difference between abstract class vs interface and big O notation,local
can you roll a 4 sided dice,local
what do you refer to me as,local
can you convert 2 inches into meters,local
i need to get a flight out of lax to dia on the 16th for under four hundred,online
B-tree indexing for dummies,local
what is gumbo made of,local
"nice talking again, bye",local
ok important dates related to the silk road trade routes in simple terms,local
are there any sushi restaurants in reno that have good reviews,online
ngl who's leading in the asia cup final currently before i head out,online
is there a heat advisory in chicago today before my meeting,online
is infosys shares pumping or dumping today,online
please tell me a joke about dinosaurs,local
what are you able to answer,local
"For class tomorrow, notes on REST vs GraphQL for my assignment briefly",local
"switch the language for your responses, please",local
who's leading in the asia cup final currently,online
please list ingredients for broccoli cheddar soup,local
"hey, solana rate as of this minute no cap",online
alternatives to white wine in food,local
are you a real person or software,local
do you have another job,local
what's going on with the central bank's rate decision at the moment,online
roll this dice,local
toss a coin i will take tails,local
ingredients needed to make a mexican lasagna,local
when should i pick hash map over memoization,local
Did infosys shares go up or down this morning as of now,online
So explain the moon landing mission details in a short paragraph briefly,local
Tcs stock price action this week so far,online
what are the atmospheric conditions in sparks,online
ngl sensex rate as of this minute at the moment,online
i want you to call me lord,local
i want to hear a joke that’s funny,local
ethereum price right now today,online
"i keep forgetting version control branching, break it down for me?",local
the la liga clasico highlights from tonight before i head out,online
am i speaking with someone real,local
current congestion level on the metro line pls,online
the ipl match highlights from tonight this evening,online
Is the harbor bridge flooded from the downpour right now this evening,online
Chain rule in calculus — proof and intuition for my notes,local
"need this for an interview, main causes and effects of the moon landing mission details?",local
is the harbor bridge closed due to the accident asap,online
i gotta set a timer,local
"hey, just heard about the covid case numbers, what's the latest for real",online
what's going on with the protest downtown at the moment,online
"real talk, traffic status on the toll plaza this morning this evening",online
Quick check on dow jones before i trade,online
solid overview of bit manipulation tricks for revision thanks,local
ok so the euro cup semifinal score update please,online
is the toll plaza flooded from the downpour right now in the last hour,online
tell the bank i will be traveling internationally soon,online
what are the big tourist sites in sweden,online
ok so who's leading in the la liga clasico currently just curious,online
important dates related to the cold war origins,local
Real world use case for microservices architecture,local
i need to know five dollars in yen and rubles,online
Ok walk through fourier transform with numbers for revision,local
"need this for an interview, timeline of the industrial revolution key inventions briefly",local
ok so the nba game score update please this evening,online
urgent - is the highway closed due to the accident?,online
so is the airport terminal closed due to the accident — need it fast,online
"hey, the wimbledon final result just now",online
i wish to know your hobbies,local
the cyclone warning developments as of today,online
how long will the wait time be at the cheese cake factory,online
what things can you help me with exactly,local
"for my homework, i keep forgetting polymorphism, break it down for me in simple terms",local
infosys shares market cap right now,online
kubernetes pods tutorial with code,local
what time will i be allowed to board,online
let's get a timer going for 10 minutes,local
please raise the volume to 4,local
i want to switch out of whisper mode,local
how bad is the heatwave alert right now,online
Urgent - is the harbor bridge open or blocked at the moment?,online
when will my credit card app be approved,online
"I don't get event loop in node, someone explain before my exam",local
so give me a quick rundown of the silk road trade routes pls,local
quick q - timeline of the unification of germany briefly,local
derive markov chains step by step,local
i want a bmw suv for march 2 to 6th in dallas,online
"for my homework, give me a quick rundown of when the berlin wall fell pls",local
quick check on nasdaq before i trade at the moment,online
can you tell me when my flight is going to board,online
"for class tomorrow, big O notation tutorial with code",local
ngl real time quote for bitcoin asap,online
how do you spell out newspaper,local
give me a quick rundown of the industrial revolution key inventions,local
How to solve problems using laplace transform,local
Is the covid case numbers affecting traffic right now,online
i need to know if i could substitute apple sauce with eggs,local
what is the amount of gas in my car,online
please give me my gps coordinates,online
how many centimeters are one inch,local
what is 8 factorial,local
Urgent - real time quote for nasdaq no cap,online
would you repeat what you just said,local
"just checking, real time quote for tesla stock asap",online
"for class tomorrow, explain the signing of the magna carta in a short paragraph for revision",local
Memoization interview question breakdown?,local
what sort of hobbies are you into,local
how do they say no in germany,local
can you help me locate lost luggage,online
quick one - did usd to inr go up or down this morning tonight,online
how long should i cook the pasta for,local
"hey, the causes of world war 1 — what actually happened briefly",local
"Real talk, any updates on the central bank's rate decision happening today before my meeting",online
final score of the t20 world cup game — need it fast,online
breaking news on the flood situation downtown,online
make up a timer for me,local
urgent - how humid is it in seoul right now before my meeting,online
i am going to switch to greek,local
"for class tomorrow, taylor series expansion explained with an example problem pls",local
"Genuinely curious, heap data structure vs garbage collection which is better and when briefly",local
so CAP theorem for dummies,local
"real talk, live score for the wimbledon final for real",online
tell me a random fact,local
latest on the heatwave alert in real time,online
find me a flight out of la to chicago on march 3rd for under $500,online
i need an uber pool from home in the morning at seven to the capitol building,online
i've told my financial institution that i'm in africa from august 6 to december 5,online
ok textbook definition of message queues with an example,local
"hey, is the flight delayed out of bangalore due to fog as of now",online
"genuinely curious, microservices architecture — key points to remember",local
Should i carry an umbrella in hyderabad today,online
"i missed that last one, please repeat",local
"hey, the india vs australia test result just now just curious",online
"just checking, is the harbor bridge flooded from the downpour right now",online
have they looked over my app for the new credit card yet,online
urgent - did nasdaq go up or down this morning today,online
"when you talk to me, use bob",local
So final score of the champions league final asap,online
what kinds of things can you do,local
is it safe to travel to bermuda,online
quick one - is apple stock pumping or dumping today pls,online
my regex isn't matching multiline strings the way i expect,local
the renaissance key artists — what actually happened,local
quick one - any delays on the toll plaza today?,online
Is the flight delayed out of sydney due to fog — need it fast,online
key figures involved in the printing press invention impact,local
quick one - who's leading in the euro cup semifinal currently this evening,online
ngl quick check on nasdaq before i trade for the group chat,online
"hey, how to solve problems using limits and continuity",local
Ok practice problem using fourier transform,local
am i talking to a person or a bot,local
list me some good vietnamese restaurants in new york city,online
what is the amount of dollars i get if i trade in 6 yens,online
quick one - the ring road conditions right now because of the storm this evening,online
how does mutex vs semaphore actually work under the hood,local
main causes and effects of the decolonization of africa,local
what do you purchase to put in a shepherd's pie,local
spell the word restaurant for me,local
urgent - breaking news on the airline strike today,online
do people call you by a certain name what is it,local
what are the weather conditions in seattle,online
please change your accent to the male british one,local
breaking news on the wildfire in the hills,online
Urgent - is the nba game still playing right now no cap,online
the s&p 500 rate as of this minute as of now,online
any delays on the harbor bridge today before my meeting,online
Ok real world use case for mock objects in testing in simple terms,local
So is there a heat advisory in singapore today,online
repeat what you just told me,local
ok so sensex rate as of this minute currently,online
tell my bank i will be travelling to the caribbean,online
background on the treaty of versailles terms for my essay — struggling with this,local
please tell my bank that i will be traveling abroad,online
volume needs to be at 4,local
how do you spell water,local
the theory of evolution basics — what actually happened with an example,local
Crude oil price price action this week so far,online
real world use case for hash map,local
does ireland have any travel alerts i should be aware of,online
"for class tomorrow, the causes of world war 1 — what actually happened pls",local
tell me where is the closest coffee shop,online
who's leading in the ashes series currently as of now,online
tesla stock today's high and low,online
are car rentals available out of new york from march 2 to march 3,online
slow down your talking too fast i don't understand you,local
"For my homework, gradient descent math explained with an example problem — struggling with this",local
So is bitcoin pumping or dumping today pls,online
i'm inquiring about the availability of a room that fits 10 people from monday to tuesday in manhattan,online
Quick one - is the ring road flooded from the downpour right now before my meeting,online
could you make a flight reservation with air emirates from orlando to london,online
Derivative of a function — proof and intuition,local
thanks for that!,local
Ok so current valuation on solana just curious,online
"for my homework, derive chain rule in calculus step by step briefly",local
can i start talking to you in spanish,local
final score of the india vs australia test,online
is it acceptable to swap marinara for alfredo,local
i want to know who made you,local
can i use almond milk instead of rice milk,local
show me a well reviewed hotel in evans,online
how would you implement compiler vs interpreter from scratch,local
the printing press invention impact — what actually happened for revision,local
"hey, dijkstra's algorithm tutorial with code",local
are you an actual person,local
version control branching — key points to remember,local
i want to know a fun fact about pluto,local
Closures in javascript tutorial with code,local
ok so current valuation on eur to usd at the moment,online
"you are talking far too fast for me, can you slow it down a bit",local
how long have you been alive,local
"i keep forgetting normalization in databases, break it down for me",local
derive law of sines step by step,local
ai i didn't hear you,local
Current valuation on reliance shares,online
urgent - is the ring road flooded from the downpour right now for real,online
i gotta know who is your boss,local
real time quote for ethereum,online
Solana price action this week so far,online
"need this for an interview, difference between subqueries in sql and event loop in node?",local
look up hotels with positive reviews in new york city,online
can you remember who compiled you,local
"real talk, will it rain in london in the next few hours currently",online
do you have the ability to do a male british accent,local
i wanna change to the female voice,local
"For my homework, how to solve problems using law of sines",local
what do you call a subway if you were english,local
bitcoin rate as of this minute,online
"hey, practice problem using gradient descent math thanks",local
"how are you doing, ai",local
that's totally wrong!,local
ci cd pipeline basics cheat sheet,local
any delays on the highway today,online
you can call me jeff,local
current air quality index in london,online
"for class tomorrow, walk through central limit theorem with numbers thanks",local
"real talk, the champions league final score update please just curious",online
Quick refresher on promises vs callbacks before my exam,local
are there any openings in new york city from april 2 through april 8,online
nada,local
quick q - walk through markov chains with numbers with an example,local
"for class tomorrow, timeline of the renaissance key artists with an example",local
"genuinely curious, important dates related to the treaty of versailles terms before my exam",local
"Hey, how bad is the ceasefire negotiations right now tonight",online
ngl is the euro cup semifinal still playing right now,online
is the airport terminal closed due to the accident no cap,online
difference between kubernetes pods and garbage collection,local
Why is window functions in sql used instead of dijkstra's algorithm,local
solid overview of observer pattern for revision,local
window functions in sql cheat sheet,local
roll the dice for me,local
nvidia stock price action this week so far pls,online
who pay your salary,local
that is false,local
what's 11 yen in pounds,online
"hey, main causes and effects of the age of exploration key figures for revision",local
quick one - who won the t20 world cup game last night asap,online
go ahead and reset your factory settings,local
notes on virtual memory for my assignment,local
"for class tomorrow, denormalization example in python please for revision",local
i need to find a rental car since i'm travelling to new york tomorrow,online
Current air quality index in paris,online
i'm looking for a roundtrip flight from koa to mgj for june to july,online
where are you originally from,local
notes on pointers vs references for my assignment,local
are you working for someone other than me,local
"for class tomorrow, timeline of the causes of world war 1 with an example",local
logarithm rules explained with an example problem,local
usd to yen is what right now,online
quick one - tcs stock price right now,online
replay what you just said,local
you are so thoughtful and i appreciate your gesture,local
Compare database indexing and trie data structure in one paragraph,local
"in portland, what things are there to do",online
eur to usd today's high and low,online
are there any flights out of la to chicago on march 3rd for under $500,online
please get me a flight booked from miami to dallas on american airlines,online
repeat that please,local
ok so the covid case numbers — anything new in the last hour for real,online
Quick one - is the toll plaza open or blocked at the moment this evening,online
what time can i expect to be seated at this restaurant,online
can you give me a good piece of trivia about the rainforest,local
"Need this for an interview, how to solve problems using matrix multiplication rules thanks",local
ok timeline of the russian revolution 1917,local
The pythagorean theorem for my calculus homework,local
"just checking, how bad is the protest downtown right now",online
"genuinely curious, practice problem using set theory basics",local
buy a flight from phoenix to el paso on august 30 that returns on labor day,online
connection pooling example in python please,local
live score for the ashes series this evening,online
dogecoin rate as of this minute rn,online
urgent - is the covid case numbers still ongoing this evening,online
The champions league final score update please,online
the airline strike developments as of today,online
so summarize merge sort in a few bullet points,local
"Hey, set theory basics formula and when to use it pls",local
practice problem using central limit theorem,local
So why did the theory of evolution basics happen briefly,local
ngl final score of the premier league match,online
can i have my current gps coordinates,online
"Just heard about the cabinet reshuffle, what's the latest",online
what's your designation,local
ngl the euro cup semifinal highlights from tonight this morning,online
can i get an uber for 2 home,online
yes that's it,local
repeat what you just said,local
"Fyi need to know, nifty 50 price action this week so far",online
so quick check on the s&p 500 before i trade just curious,online
"i am glad we got to talk again, see you soon",local
Ok derive partial derivatives step by step,local
how is dogecoin trending today no cap,online
ok so is the subway line closed due to the accident while i'm stuck in traffic,online
when should i pick normalization forms over operator overloading in c++,local
The partition of india — what actually happened,local
background on the renaissance key artists for my essay,local
quick check on reliance shares before i trade,online
bye for now,local
"hey, ACID properties vs caching strategies which is better and when",local
Infosys shares today's high and low,online
"real talk, the highway conditions right now because of the storm asap",online
so are you a bot,local
"for class tomorrow, practice problem using laplace transform",local
did ethereum go up or down this morning,online
what ingredients are necessary for a steak,local
if i got to indonesia is it safe,online
Give me a quick rundown of the discovery of penicillin,local
"for my homework, pros and cons of binary search tree — struggling with this",local
i want to book a hotel room for 10 people from monday to tuesday in manhattan,online
final score of the ipl match,online
quick one - latest on the election results in real time right now,online
translate hello in french,local
explain asynchronous programming with a simple example,local
"hey, is the protest downtown still ongoing rn",online
do you have any jokes,local
the merge sort function drops the last element sometimes,local
event loop in node example in python please,local
what is your native home,local
how good are the ratings for per se,online
the subway line conditions right now because of the storm,online
"go back to whisper mode, please",local
"hey, dow jones rate as of this minute this morning",online
derive the pythagorean theorem step by step,local
tell me who programmed you,local
"hey, key figures involved in the mughal empire timeline with an example",local
quick one - how bad is the cyclone warning right now right now,online
Is the main train route open or blocked at the moment,online
Multiple inheritance in python tutorial with code,local
tell me a joke about cats,local
compare caching strategies and ACID properties in one paragraph,local
why did the great depression causes happen,local
give me the 7 day forecast,online
"just checking, real time quote for infosys shares",online
Will it rain in pune in the next few hours,online
visa's are hard to get do i need one when i travel to israel,online
my luggage is missing i was on american airlines flight ab123 out of dallas,online
what are you familiar with,local
so walk through markov chains with numbers,local
"linked list, explain like i'm a beginner coder",local
how would you implement virtual functions in c++ from scratch for my notes,local
what are my gps coordinates right now,online
ngl how bad is the central bank's rate decision right now at the moment,online
what kind of stuff is in potato salad,local
Who won the india vs australia test last night,online
"i keep forgetting event loop in node, break it down for me",local
"genuinely curious, give me a quick rundown of the moon landing mission details",local
so pros and cons of message queues pls,local
the s&p 500 price right now,online
the trade deal talks status update please,online
race conditions — key points to remember,local
"real talk, will it rain in kolkata in the next few hours",online
repeat your last message,local
Is the flight delayed out of new york due to fog,online
sayonara,local
how can i rent a car in boston,online
quick q - ACID properties example in python please briefly,local
"if you were smart, would you know my name",local
tell me a joke about dogs,local
Timeline of the mughal empire timeline?,local
Final score of the euro cup semifinal,online
ngl usd to inr today's high and low no cap,online
ok so infosys shares market cap right now,online
how does recursion actually work under the hood thanks,local
quick one - live score for the champions league final today,online
should i be worried about any travel alerts for that country,online
what is the date of your birth,local
what's going on with the power outage in the city at the moment,online
do you know of any good seafood restaurants in seattle,online
Limits and continuity formula and when to use it,local
can you translate where's the bar into irish for me,local
your name will be queen,local
how humid is it in chennai right now,online
so main causes and effects of the mughal empire timeline thanks,local
"fyi need to know, is the cyclone warning still ongoing — need it fast",online
crude oil price market cap right now asap,online
"need this for an interview, main causes and effects of the wright brothers first flight in simple terms",local
for how long does this need to cook,local
please identify the name of the creator of this ai,local
so why is normalization forms used instead of pointers vs references,local
i'm grateful,local
ngl is the tech layoffs news affecting traffic right now for the group chat,online
"need this for an interview, real world use case for tail recursion?",local
can i call you betty,local
is the cyclone warning still ongoing,online
Should i carry an umbrella in berlin today,online
is tesla stock pumping or dumping today,online
ok logarithm rules for my calculus homework?,local
i wanna know your hobbies,local
what's the chance of rain on friday,online
ok give me a quick rundown of the ottoman empire decline,local
"hey, key figures involved in the wright brothers first flight thanks",local
"for class tomorrow, foreign key constraints for dummies before my exam",local
