query,label
current valuation on tesla stock tonight,online
what is the meaning of the word lux,local
What's going on with the protest downtown at the moment,online
"just checking, final score of the euro cup semifinal right now",online
"Just checking, latest on the supreme court verdict in real time?",online
are you a bot or a person,local
book me a hotel room in memphis for 3 people from 3/6 until 3/10,online
do you know any fun facts about mt everest,local
"hey, tesla stock price right now asap",online
im going to be in slovakia from january 16th until january 19th,online
ngl bitcoin market cap right now rn,online
"if i go to tgifridays at eight, will they be crowded",online
what is the status of my application for the credit card,online
Quick one - is the flight delayed out of san francisco due to fog,online
"i don't get dependency injection, someone explain",local
what is the meaning of this life,local
set a new timer for ten seconds,local
"for my homework, garbage collection example in python please — struggling with this",local
"for class tomorrow, give me a quick rundown of the periodic table history in simple terms",local
exactly what does altruism mean,local
The world cup qualifier score update please this evening,online
ok closures in javascript for dummies,local
can you slow your speaking down,local
The india vs australia test score update please before my meeting,online
tell me a neat fact about the ocean,local
merge sort for dummies,local
"real talk, how is nifty 50 trending today asap",online
get me an uber to the napa winery,online
Tesla stock live chart movement asap,online
The american civil war causes summary for history class,local
Main causes and effects of when the berlin wall fell in simple terms,local
summarize primary key vs unique key in a few bullet points,local
"for class tomorrow, give me a quick rundown of the french revolution timeline?",local
The vaccine rollout progress status update please?,online
real time quote for dogecoin,online
the recursive fibonacci function is too slow for n over 40,local
what is the sushi like at yakamoto,online
is it safe to drive in hyderabad with this storm — need it fast,online
are reservations allowed at burger king,online
"fyi need to know, any delays on the interstate today while i'm stuck in traffic",online
"just checking, is it safe to drive in los angeles with this storm for the group chat",online
has visa gotten back to me regarding my card app,online
"hey, how is cardano trending today for real",online
ok notes on binary search tree for my assignment,local
i disagree that is false,local
how much does it cost to get my car filled up,online
"need this for an interview, compare TCP vs UDP and joins in sql in one paragraph before my exam",local
ok so real time quote for bitcoin rn,online
"just checking, traffic status on the expressway this morning",online
what ingredients do i need for philly cheesesteaks,local
fly me from pit to pdx on delta for under $300,online
"Fyi need to know, how is reliance shares trending today while i'm stuck in traffic",online
"genuinely curious, background on the ottoman empire decline for my essay with an example",local
urgent - current valuation on nifty 50 rn,online
Urgent - is the highway flooded from the downpour right now before my meeting,online
"Just checking, who's leading in the wimbledon final currently in the last hour",online
does spain expect any travel alerts,online
ok so is it safe to drive in hyderabad with this storm in the last hour,online
lambda expressions for dummies pls,local
Give me a quick rundown of the fall of the roman empire with an example,local
timeline of the signing of the magna carta,local
"hey, is the expressway open or blocked at the moment this morning",online
where is your home located,local
explain deadlocks with a simple example,local
"genuinely curious, logarithm rules formula and when to use it pls",local
"hey, background on the american civil war causes for my essay for my notes",local
inform me as to how much gas my car has,online
bring up my location,online
find me a flight out of la to chicago on march 3rd for under $500,online
can you please lower the volume please,local
ngl will it rain in chennai in the next few hours as of now,online
traffic status on the airport terminal this morning,online
what do you think you will refer to me as,local
"just checking, any updates on the vaccine rollout progress happening today for real",online
so summarize merge sort in a few bullet points,local
convex optimization basics for my calculus homework,local
"just checking, is the airport terminal closed due to the accident",online
Latest on the cabinet reshuffle in real time,online
so central limit theorem — proof and intuition before my exam,local
whats pesos australian dollars in 20,online
ngl the harbor bridge conditions right now because of the storm this morning,online
stack vs heap memory — key points to remember,local
does minnies cafe in modesto take reservations,online
"For class tomorrow, derive law of sines step by step with an example",local
Ngl traffic status on the metro line this morning just curious,online
"hey, the theory of evolution basics — what actually happened for my notes",local
"for my homework, main causes and effects of the periodic table history",local
would you consider yourself to be a bot,local
should i carry an umbrella in dubai today at the moment,online
"fyi need to know, did nasdaq go up or down this morning at the moment",online
"For class tomorrow, explain the american civil war causes in a short paragraph for my notes",local
adjust your language setting to english,local
So how humid is it in seoul right now this evening,online
book me a hotel in new york near the empire state building from marc 2nd to 4th,online
"Need this for an interview, key figures involved in the fall of the roman empire for revision",local
"i'd like you to book me a room in austin near google's headquarters from january 01, 2020 to february 02, 2020",online
vector cross product — proof and intuition with an example,local
did the champions league final go to penalties,online
the sound is too low,local
Race conditions — key points to remember — struggling with this,local
"hey, is the euro cup semifinal still playing right now rn",online
i was on delta flight ab123 out of new york and i can't find my luggage,online
"genuinely curious, set theory basics formula and when to use it with an example",local
what all can you do,local
react component re-renders infinitely and i don't know why,local
"hey, is the ufc fight card still playing right now no cap",online
"For class tomorrow, standard deviation formula explained with an example problem",local
"For class tomorrow, walk through laplace transform with numbers in simple terms",local
can you tell me the location of the nearest bank,online
derive eigenvalues and eigenvectors step by step for revision,local
find a suitable lodging in vancouver on march 16-19,online
set theory basics — proof and intuition briefly,local
heap data structure tutorial with code,local
tesla stock rate as of this minute while i'm stuck in traffic,online
tail recursion cheat sheet,local
quick refresher on normalization in databases before my exam,local
what is the right way to spell superficial,local
law of cosines formula and when to use it,local
so connection pooling example in python please with an example,local
give me a quick rundown of the wright brothers first flight pls,local
live score for the premier league match,online
load balancing example in python please,local
"hey, any delays on the toll plaza today?",online
would you say that you know who your boss is,local
Ok so current valuation on solana just curious,online
what is the scheduled landing time for my flight,online
ok derive markov chains step by step with an example,local
what sites are there to see when in evans,online
"fyi need to know, did solana go up or down this morning asap",online
Solid overview of pointers vs references for revision,local
"genuinely curious, background on the wright brothers first flight for my essay pls",local
"just heard about the election results, what's the latest",online
crude oil price rate as of this minute,online
"genuinely curious, important dates related to the treaty of versailles terms before my exam",local
my response to that is yes,local
ngl the world cup qualifier score update please before my meeting,online
nvidia stock live chart movement,online
so real world use case for subqueries in sql before my exam,local
when should i pick merge sort over monolith vs microservices before my exam,local
"i'd like to rent a limo in las vegas from may 01, 2019 to may 03, 2019",online
urgent - the flyover near the city center conditions right now because of the storm asap,online
Ok so what's going on with the earthquake near the coast at the moment?,online
SOLID principles — key points to remember,local
"Hey, integration by parts formula and when to use it",local
what is the name of your birthplace,local
is the interstate flooded from the downpour right now before my meeting,online
could you tell me when you were born,local
can i substitute lemon juice for vinegar,local
The la liga clasico result just now,online
explain greedy algorithms with a simple example for revision,local
"i'm not going to cook today, can you suggest a restaurant",online
"genuinely curious, timeline of the renaissance key artists with an example",local
"that would be ""no",local
timer 10 minutes,local
can you remind me how to spell because,local
"Hey, walk through taylor series expansion with numbers pls",local
ok taylor series expansion explained with an example problem with an example,local
is the flight delayed out of berlin due to fog while i'm stuck in traffic,online
greetings to you,local
So pros and cons of hash map pls,local
Sliding window technique interview question breakdown,local
tell me what time my flight ought to be landing,online
"For class tomorrow, explain map reduce filter functions with a simple example before my exam",local
infosys shares rate as of this minute currently,online
compare pointers vs references and graph traversal in one paragraph,local
how is ripple xrp trending today,online
"for my homework, i don't get garbage collection, someone explain for my notes",local
so the flyover near the city center conditions right now because of the storm,online
so the russian revolution 1917 summary for history class for revision,local
law of sines formula and when to use it with an example,local
any delays on the harbor bridge today,online
"for my homework, timeline of the unification of germany before my exam",local
"fyi need to know, bitcoin price action this week so far right now",online
background on the fall of the roman empire for my essay thanks,local
Key figures involved in the ottoman empire decline for my notes,local
Solid overview of immutability in functional programming for revision,local
who won the ufc fight card last night asap,online
closures in javascript for dummies,local
Background on the mughal empire timeline for my essay,local
Derive the pythagorean theorem step by step,local
"subqueries in sql, explain like i'm a beginner coder",local
What's going on with the election results at the moment,online
quick one - tesla stock price action this week so far asap,online
"For my homework, walk through convex optimization basics with numbers — struggling with this",local
"you are talking far too fast for me, can you slow it down a bit",local
can you tell me where you were born,local
tell how many a's are in the word happiness,local
i'm traveling to denmark soon and want to inform my bank,online
Current congestion level on the harbor bridge,online
quick one - quick check on eur to usd before i trade right now,online
why did the cold war origins happen,local
"need this for an interview, practice problem using bayes theorem in simple terms",local
hypothesis testing — proof and intuition,local
"for class tomorrow, textbook definition of database indexing for my notes",local
so key figures involved in the great depression causes — struggling with this,local
ok so gold rate rate as of this minute asap,online
"hey, explain the ottoman empire decline in a short paragraph briefly",local
ngl who's leading in the grand slam tennis match currently before i head out,online
so is cardano pumping or dumping today at the moment,online
quick q - hypothesis testing explained with an example problem thanks,local
"just checking, who won the f1 race last night at the moment",online
"Hey, practice problem using central limit theorem?",local
the toll plaza conditions right now because of the storm,online
any hobbies,local
what stuff do you dump in an omelette,local
what are your favorite hobbies,local
current air quality index in seoul,online
how many dollars can i exchange for 25 euros,online
who are they that you work for,local
background on the fall of the roman empire for my essay?,local
ok derive quadratic formula step by step with an example,local
i am in need of an uber to the hospital,online
"fyi need to know, who won the ufc fight card last night currently",online
background on the treaty of versailles terms for my essay,local
ngl the la liga clasico score update please,online
quick one - breaking news on the cyclone warning for real,online
ok gradient descent math for my calculus homework pls,local
The wimbledon final result just now rn,online
ok so breaking news on the tech layoffs news — need it fast,online
cardano today's high and low,online
how are the reviews for spaghetti at the olive garden,online
what's going on with the election results at the moment at the moment,online
"hey, main causes and effects of the age of exploration key figures",local
"fyi need to know, quick check on sensex before i trade while i'm stuck in traffic",online
what's dollars yen in 10,online
when the berlin wall fell — what actually happened pls,local
real world use case for quick sort for revision,local
current valuation on ripple xrp,online
Any delays on the airport terminal today,online
so the wildfire in the hills status update please currently,online
how many a's can you find in the word happiness,local
"just checking, is the toll plaza closed due to the accident today",online
what is your explanation for the meaning of life,local
important dates related to the french revolution timeline,local
how is tesla stock trending today asap,online
Who won the india vs australia test last night,online
how many years do you have,local
Ok eigenvalues and eigenvectors for my calculus homework for my notes,local
what do you say for my name,local
urgent - apple stock rate as of this minute,online
"for class tomorrow, practice problem using convex optimization basics thanks",local
Mutex vs semaphore for dummies,local
"Fyi need to know, nasdaq today's high and low for real",online
virtual memory — key points to remember,local
can you set a timer for two minutes,local
i'm vacationing in israel will i need a visa,online
quick q - textbook definition of ACID properties for revision,local
"Hey, quick check on crude oil price before i trade",online
quick q - notes on connection pooling for my assignment briefly,local
does luigi's take reservations,online
"hey, the tech layoffs news — anything new in the last hour",online
i'd like a flight from laguardia to orlando on southwest for under $400,online
"fyi need to know, the flood situation downtown — anything new in the last hour pls",online
what fun is there to do in england,online
how do i find lost luggage,online
nice to see you,local
hiya!,local
the flood situation downtown status update please,online
Ok so how is nvidia stock trending today pls,online
i gotta know what the traffic is like on the way to phoenix,online
what do you recommend to do in vegas,online
quick one - final score of the f1 race just curious,online
"hey, standard deviation formula formula and when to use it briefly",local
Solana market cap right now while i'm stuck in traffic,online
"i lost my luggage, what now",online
"just checking, final score of the euro cup semifinal in the last hour",online
what is 15 ounces in grams,local
How bad is the earthquake near the coast right now,online
"Real talk, current congestion level on the interstate this morning",online
normalization in databases for dummies,local
so explain static vs dynamic typing with a simple example pls,local
"wake up, ai",local
quick refresher on tail recursion before my exam,local
"real talk, is the airport terminal open or blocked at the moment this morning",online
"need this for an interview, the age of exploration key figures — what actually happened",local
quick refresher on multithreading in java before my exam pls,local
"for class tomorrow, pros and cons of tail recursion — struggling with this",local
normalization in databases example in python please,local
tell me how busy the restaurant will be between 5 and 7pm,online
how long does it take to make lasagna,local
is traffic bad on the way to chicago,online
traffic status on the flyover near the city center this morning,online
How humid is it in paris right now before my meeting,online
Why did the discovery of penicillin happen,local
"fyi need to know, current congestion level on the expressway for real",online
"for my homework, difference between hash map and publish subscribe pattern before my exam",local
walk through markov chains with numbers,local
what organization created you,local
law of cosines explained with an example problem,local
The pythagorean theorem for my calculus homework,local
"fyi need to know, the toll plaza conditions right now because of the storm for real",online
ok so the wimbledon final result just now,online
urgent - quick check on nifty 50 before i trade just curious,online
quick q - real world use case for subqueries in sql in simple terms,local
thanks a lot,local
"just checking, any delays on the harbor bridge today",online
is there a heat advisory in los angeles today,online
How to solve problems using probability distributions,local
so is the airport terminal closed due to the accident — need it fast,online
start using whisper mode,local
walk through partial derivatives with numbers,local
what is latin for i love you,local
please help me book a rental car in appleton,online
Dow jones today's high and low,online
who are you currently working for,local
use your indoor voice please,local
you need to go back to the original settings,local
"hey, derivative of a function for my calculus homework",local
ok so live score for the ufc fight card in the last hour,online
"for class tomorrow, quick sort — key points to remember with an example",local
who else commands you,local
a rental car needs to be booked in nashville,online
i need to get a flight out of denver to houston on friday for under $250,online
how bad is the central bank's rate decision right now this morning,online
not true,local
the premier league match result just now — need it fast,online
is the ipl match still playing right now today,online
Closures in javascript tutorial with code,local
would you repeat that,local
timeline of the mughal empire timeline?,local
quick one - any updates on the earthquake near the coast happening today,online
Quick one - current valuation on gold rate asap,online
compare message queues and sharding in one paragraph,local
explain the theory of evolution basics in a short paragraph,local
how do you reference me,local
"fyi need to know, is the champions league final still playing right now no cap",online
"Need this for an interview, microservices architecture, explain like i'm a beginner coder",local
go ahead and roll those dice,local
"fyi need to know, breaking news on the storm system offshore as of now",online
"what age were you on your last birthday, ai",local
how are things,local
Urgent - the ipl match result just now as of now,online
i'd like you to tell me a joke,local
Explain the silk road trade routes in a short paragraph,local
nay,local
"hey, foreign key constraints — key points to remember for revision",local
speak in a male voice,local
give me a quick rundown of the unification of germany,local
So live score for the nba game this evening,online
so solid overview of monads in haskell for revision,local
i want you to roll a dice,local
"real talk, is the grand slam tennis match still playing right now at the moment",online
Quick q - practice problem using linear regression math briefly,local
am i talking to a person or a bot,local
Quick refresher on hash map before my exam,local
i am josh,local
what hotels have decent reviews in bangor,online
When should i pick foreign key constraints over sharding,local
what's your first name,local
Main causes and effects of the printing press invention impact,local
solid overview of observer pattern for revision,local
is the traffic bad at 5:00 if i'm going to the mall,online
how would i say i'm not guilty if i were mexican,local
"For class tomorrow, why did the treaty of versailles terms happen for revision",local
so crude oil price today's high and low tonight,online
final score of the world cup qualifier no cap,online
"hey, important dates related to the causes of world war 1",local
Nifty 50 today's high and low,online
notes on thread pools for my assignment in simple terms,local
quick one - the protest downtown developments as of today,online
i require a coin flip,local
what's going on,local
"Real talk, did ripple xrp go up or down this morning rn",online
quick refresher on dijkstra's algorithm before my exam with an example,local
give me an interesting fact about antarctica,local
can i expect chili's to be busy at 4:30,online
why is operator overloading in c++ used instead of tail recursion,local
ok law of sines explained with an example problem with an example,local
are you from the uk,local
"Real talk, real time quote for ripple xrp for real",online
i need a rental car,online
how bad is the border tensions right now no cap,online
why did the boston tea party happen — struggling with this,local
is the ashes series still playing right now before i head out,online
ngl how is tcs stock trending today today,online
how long will i stand in line at carl jr's,online
"suggest a restaurant for me to eat tonight, please",online
what is stupedous meant,local
Who won the ipl match last night,online
are you a real human,local
So current congestion level on the interstate this morning,online
"Virtual memory, explain like i'm a beginner coder",local
"hey, any delays on the interstate today",online
The silk road trade routes summary for history class,local
"fyi need to know, tesla stock market cap right now for the group chat",online
"hey, timeline of the cold war origins?",local
"real talk, did sensex go up or down this morning asap",online
could you roll the dice please,local
Set theory basics formula and when to use it for my notes,local
Textbook definition of load balancing,local
Tail recursion tutorial with code,local
quick sort interview question breakdown,local
"Fyi need to know, the s&p 500 rate as of this minute in the last hour",online
are you a real person or a bot,local
"For my homework, give me a quick rundown of the discovery of penicillin pls",local
i would like to know what hobbies you enjoy,local
"fyi need to know, the parliament session today — anything new in the last hour before i head out",online
so is the asia cup final still playing right now,online
quick check on apple stock before i trade,online
is the nba game still playing right now for real,online
Current valuation on tcs stock,online
the silk road trade routes — what actually happened,local
"fyi need to know, the parliament session today status update please for the group chat",online
what is the square root of 80,local
key figures involved in the ottoman empire decline briefly,local
i need to know what traffic will be like in temp,online
Traffic status on the toll plaza this morning,online
who won the india vs australia test last night rn,online
Ok so is the interstate closed due to the accident while i'm stuck in traffic,online
ok timeline of the moon landing mission details briefly,local
"hey, give me a quick rundown of ancient egyptian pyramid construction?",local
convert 2 inches to meters,local
"genuinely curious, derive permutations and combinations step by step thanks",local
Ethereum today's high and low,online
i need to switch back to my factory settings,local
"i don't get B-tree indexing, someone explain",local
do i need a travel visa to visit china,online
"For my homework, walk through hypothesis testing with numbers",local
you are how old now,local
what do spanish people say for the word cow,local
"hey, summarize ACID properties in a few bullet points thanks",local
The la liga clasico result just now this evening,online
"fyi need to know, current congestion level on the ring road",online
is the harbor bridge flooded from the downpour right now,online
what does your boss go by,local
when the berlin wall fell — what actually happened,local
urgent - reliance shares today's high and low at the moment,online
i need to thank you,local
"genuinely curious, permutations and combinations — proof and intuition in simple terms",local
quick one - who won the t20 world cup game last night no cap,online
"for class tomorrow, the signing of the magna carta — what actually happened with an example",local
"need this for an interview, how to solve problems using probability distributions",local
stack vs heap memory interview question breakdown for my notes,local
do i need a visa to russia,online
Real time quote for silver rate no cap,online
Final score of the premier league match,online
quick one - is the flight delayed out of tokyo due to fog at the moment,online
sayonara,local
quick one - traffic status on the toll plaza this morning before my meeting,online
that's not right it's false,local
Did the tech layoffs news get resolved yet,online
urgent - who won the world cup qualifier last night just curious,online
is the subway line open or blocked at the moment no cap,online
roll the dice!,local
traffic status on the ring road this morning?,online
ok derive gradient descent math step by step thanks,local
what will the weather be like,online
tell me how many pesos equal 500 dollars,online
is the flight delayed out of san francisco due to fog,online
the metro line conditions right now because of the storm?,online
"hey, the f1 race highlights from tonight while i'm stuck in traffic",online
so quick check on gold rate before i trade as of now,online
ok so eur to usd today's high and low just curious,online
quick one - is eur to usd pumping or dumping today at the moment,online
"For my homework, the fall of the roman empire — what actually happened",local
difference between primary key vs unique key and dynamic programming,local
The premier league match score update please rn,online
summarize monads in haskell in a few bullet points,local
tail recursion tutorial with code in simple terms,local
Main causes and effects of the ottoman empire decline,local
Who won the asia cup final last night,online
"Fyi need to know, the harbor bridge conditions right now because of the storm no cap",online
the decolonization of africa — what actually happened,local
ok how would you implement polymorphism from scratch,local
can you roll dice,local
"fyi need to know, how bad is the cabinet reshuffle right now as of now",online
The f1 race result just now for real,online
The russian revolution 1917 summary for history class,local
Explain quick sort with a simple example,local
so practice problem using permutations and combinations,local
"for class tomorrow, timeline of the theory of evolution basics with an example",local
"fyi need to know, how is apple stock trending today before my meeting",online
the language i am using will now be italian,local
"For my homework, summarize singleton pattern in a few bullet points in simple terms",local
real time quote for crude oil price before my meeting,online
i need for you to change your accent to the male british one,local
urgent - latest on the cabinet reshuffle in real time no cap,online
Law of sines for my calculus homework,local
so pros and cons of compiler vs interpreter for my notes,local
tell me your brand,local
any ideas on a good place to eat out,online
turn to whisper mode,local
i need to know my current gps coordinates,online
"in brooklyn, i need a hotel room for 4 from 3/15 until 3/20",online
"For class tomorrow, the causes of world war 1 summary for history class thanks",local
look up hotels with positive reviews in new york city,online
is it cloudy or sunny in sparks,online
so is the interstate closed due to the accident today,online
do you have any past-times,local
what kinds of things would you be able to help me with,local
i want my original settings back,local
ok how does thread pools actually work under the hood briefly,local
difference between SOLID principles and load balancing for revision,local
where did your mom give birth,local
set a timer to go off in 5 minutes,local
present your speech at a slower pace,local
Quick q - law of sines — proof and intuition,local
ngl real time quote for bitcoin no cap,online
how old are you exactly,local
quick one - is the interstate closed due to the accident,online
"for class tomorrow, main causes and effects of ancient egyptian pyramid construction briefly",local
How to solve problems using chain rule in calculus,local
"Need this for an interview, practice problem using central limit theorem",local
i'm travelling to spain soon and want to inform my bank,online
the wright brothers first flight — what actually happened — struggling with this,local
eigenvalues and eigenvectors for my calculus homework,local
what's my meaning in life,local
"Genuinely curious, law of cosines for my calculus homework with an example",local
Is there a heat advisory in berlin today,online
Test driven development — key points to remember,local
how many meters are in 2 inches,local
Why is CAP theorem used instead of SOLID principles,local
"for my homework, practice problem using set theory basics",local
i'm traveling to belgium soon and want to inform my bank,online
"fyi need to know, eur to usd market cap right now",online
ok tail recursion interview question breakdown in simple terms,local
how many years ago was al born,local
"for class tomorrow, derive fourier transform step by step",local
is it necessary to apply for a tourist visa for mexico,online
i want to start calling you bob,local
ok so nvidia stock price action this week so far,online
"real talk, is the airport terminal open or blocked at the moment tonight",online
can you please help me locate my luggage,online
what is 1785 minus 334 minus 87 plus 374 minus 400 plus 17,local
i'm not able to find my luggage and i was on southwest airlines flight ab123 out of houston,online
"just checking, is the metro line open or blocked at the moment",online
i've told my financial institution that i'm in africa from august 6 to december 5,online
Dow jones live chart movement,online
"genuinely curious, main causes and effects of the american civil war causes",local
sensex live chart movement as of now,online
"hey, tesla stock today's high and low in the last hour",online
can you change the way you talk to a male british voice,local
Traffic status on the ring road this morning for the group chat,online
what do you want me to call you,local
so set theory basics for my calculus homework pls,local
what is 2 + 2,local
ngl the airline strike — anything new in the last hour tonight,online
derive chain rule in calculus step by step,local
"just checking, current congestion level on the flyover near the city center tonight",online
"genuinely curious, load balancing cheat sheet",local
version control branching — key points to remember,local
"hey, did cardano go up or down this morning currently",online
Urgent - current congestion level on the airport terminal,online
is there a heat advisory in tokyo today as of now,online
what do you put in chicken noodle casserole,local
urgent - ripple xrp price right now for the group chat,online
i need you to your volume,local
Central limit theorem — proof and intuition,local
urgent - who won the grand slam tennis match last night pls,online
summarize two pointer technique in a few bullet points,local
current air quality index in bangalore as of now,online
"how do they say ""who is your father"" in german",local
"need this for an interview, notes on bit manipulation tricks for my assignment",local
"For my homework, hypothesis testing explained with an example problem for my notes",local
Current congestion level on the airport terminal,online
Polymorphism example in python please,local
ngl the ufc fight card highlights from tonight pls,online
urgent - is the flight delayed out of london due to fog rn,online
do a coin toss,local
how to solve problems using linear regression math,local
what expression would i use to say i love you if i were an italian,local
does germany have any travel alerts i should be aware of,online
should i carry an umbrella in delhi today,online
the wright brothers first flight — what actually happened briefly,local
did solana go up or down this morning,online
tell me about the reviews for olive garden,online
find an indian restaurant,online
i didn't get your name,local
ngl bitcoin market cap right now?,online
"need this for an interview, the mughal empire timeline summary for history class before my exam",local
6 sided dice roll,local
ok so how is tcs stock trending today before my meeting,online
spell government,local
"for class tomorrow, main causes and effects of the boston tea party — struggling with this",local
is there traffic on my way to work today,online
What's going on with the heatwave alert at the moment,online
usd to the euro exchanges at what right now,online
Ok so breaking news on the parliament session today just curious,online
how do vietnameses people say hello,local
"""please set 5 minute timer",local
quick one - is there a heat advisory in mumbai today right now,online
are you a member or the human race or are you a computer program,local
i would like to know the types of subjects are you familiar with,local
Quick one - did usd to inr go up or down this morning,online
name the five star attractions in gatlinburg,online
"Just checking, current air quality index in hyderabad today",online
"Real talk, who won the premier league match last night pls",online
"just checking, is the airport terminal flooded from the downpour right now in the last hour",online
give me a list of things to do in orlando,online
find a hotel with great reviews in san francisco,online
i do not know where i am,online
ok so silver rate price right now currently,online
"Hey, main causes and effects of the mughal empire timeline briefly",local
my luggage is missing i was on american airlines flight ab123 out of dallas,online
please tell me what the boarding time is for my plane,online
"dynamic programming, explain like i'm a beginner coder",local
Quick q - summarize linked list in a few bullet points?,local
quick one - current air quality index in dubai,online
how humid is it in paris right now,online
what will you call me,local
Give me a quick rundown of the theory of evolution basics briefly,local
what is the amount of gas i have,online
i have to get going,local
current valuation on bitcoin for real,online
how to solve problems using set theory basics,local
Summarize merge sort in a few bullet points in simple terms,local
how would you implement observer pattern from scratch thanks,local
ok how to solve problems using logarithm rules with an example,local
urgent - the ufc fight card score update please in the last hour,online
summarize race conditions in a few bullet points,local
quick one - is the highway open or blocked at the moment for the group chat,online
what ingredients go in spaghetti,local
why did the russian revolution 1917 happen thanks,local
"where did you come from, originally",local
so message queues vs recursion which is better and when — struggling with this,local
"Fyi need to know, current valuation on the s&p 500 for the group chat",online
quick q - why is bit manipulation tricks used instead of SOLID principles for my notes,local
"real talk, current valuation on nifty 50 before my meeting",online
what kind of hobbies do you like to do,local
"for my homework, walk through standard deviation formula with numbers briefly",local
Is the expressway flooded from the downpour right now,online
quick q - explain two pointer technique with a simple example with an example,local
"need this for an interview, how does window functions in sql actually work under the hood with an example",local
"Need this for an interview, chain rule in calculus — proof and intuition for revision",local
what is the exchange to yen if i have 100 us dollars,online
The printing press invention impact — what actually happened,local
quick q - practice problem using set theory basics for revision,local
ok main causes and effects of the causes of world war 1 for my notes,local
abstract class vs interface — key points to remember,local
urgent - current congestion level on the subway line — need it fast,online
"hey, backtracking algorithms — key points to remember in simple terms",local
current valuation on ethereum no cap,online
toss a coin and tell me what it lands on,local
what is the square root of 1 million,local
"Hey, infosys shares price action this week so far currently",online
tell me your hobbies,local
quick one - the world cup qualifier result just now for real,online
npm install fails with a peer dependency conflict,local
key figures involved in the decolonization of africa,local
what is the current exchange rate for the dollar and the yen,online
"real talk, any delays on the expressway today right now",online
"how are you doing today, ai",local
key figures involved in the age of exploration key figures,local
explain the mughal empire timeline in a short paragraph,local
ok polymorphism example in python please pls,local
"real talk, live score for the ufc fight card in the last hour",online
test driven development for dummies,local
why is stack vs heap memory used instead of mutex vs semaphore,local
alert my bank and let them know that i'm travelling to china,online
"for class tomorrow, pros and cons of docker containers",local
what are some tourist sites to see in ann arbor,online
what ingredients do i need to bake a cake,local
How to solve problems using law of sines,local
"i didn't hear, please say it again",local
usd to yen is what right now,online
what are four inches in centimeters,local
tell me a little more about the status of my credit card application,online
summarize dynamic programming in a few bullet points,local
what do you like to do when you're not working,local
what information can i ask you,local
"hey, final score of the t20 world cup game for real",online
will you roll a 3 sided dice,local
walk through taylor series expansion with numbers,local
Quick q - how would you implement inheritance vs composition from scratch?,local
Textbook definition of stack vs heap memory,local
"hey, dijkstra's algorithm example in python please — struggling with this",local
"Need this for an interview, the pythagorean theorem formula and when to use it for revision",local
so is the subway line flooded from the downpour right now tonight,online
summarize virtual functions in c++ in a few bullet points,local
"real talk, traffic status on the ring road this morning today",online
eigenvalues and eigenvectors — proof and intuition,local
count the number of the letter a in happiness,local
Breaking news on the central bank's rate decision,online
getting circular import error between two python modules,local
"genuinely curious, main causes and effects of ancient egyptian pyramid construction briefly",local
give me a joke about horses,local
promises vs callbacks tutorial with code — struggling with this,local
see you later!,local
how do germans say goodnight,local
"fyi need to know, latest on the storm system offshore in real time at the moment",online
any updates on the supreme court verdict happening today,online
compare microservices architecture and quick sort in one paragraph,local
Quick one - is the toll plaza flooded from the downpour right now at the moment,online
Taylor series expansion formula and when to use it — struggling with this,local
"real talk, quick check on crude oil price before i trade?",online
quick refresher on monolith vs microservices before my exam,local
"hey, who's leading in the premier league match currently at the moment",online
how much is 50 plus 756,local
"Real talk, is nasdaq pumping or dumping today just curious",online
"for class tomorrow, kubernetes pods interview question breakdown in simple terms",local
tell me how to convert grams into ounces,local
what is the exchange rate between rubles and us dollars,online
i will call you zander,local
reliance shares live chart movement,online
what's my location,online
so how to solve problems using law of cosines with an example,local
feel free to call me jim,local
Process vs thread vs graph traversal which is better and when,local
can i start talking to you in spanish,local
"Fyi need to know, did eur to usd go up or down this morning?",online
quadratic formula for my calculus homework,local
i believe it looks like my luggage has disappeared,online
why did the moon landing mission details happen,local
"need this for an interview, why did the discovery of penicillin happen with an example",local
can you talk slower please,local
matrix multiplication rules for my calculus homework,local
"fyi need to know, is the asia cup final still playing right now before i head out",online
ok walk through chain rule in calculus with numbers,local
current congestion level on the highway tonight,online
Who's leading in the asia cup final currently rn,online
quick one - any delays on the expressway today for real,online
dow jones market cap right now,online
"my luggage did not arrive, please investigate",online
ngl will it rain in london in the next few hours for real,online
can i get a reservation at champs,online
"real talk, is the wimbledon final still playing right now right now",online
thanks for that!,local
how is cardano trending today just curious,online
i need to let my bank know i am traveling to chicago,online
how bad is the tech layoffs news right now?,online
will you please assist me with renting a car in boise,online
Ethereum market cap right now rn,online
what name do you call me by,local
"genuinely curious, matrix multiplication rules explained with an example problem",local
How bad is the cabinet reshuffle right now,online
give me a quick rundown of the cold war origins,local
multithreading in java vs foreign key constraints which is better and when,local
would you change your accent to the male british one,local
any live updates on the earthquake aftershocks,online
"for my homework, why did the silk road trade routes happen for my notes",local
"good answer, thanks for providing it",local
nasdaq price right now,online
important dates related to the industrial revolution key inventions,local
closures in javascript example in python please for revision,local
i need to know somthing funny,local
"for my homework, bayes theorem explained with an example problem for my notes",local
Real world use case for dijkstra's algorithm,local
does acero in maplewood allow reservations,online
"just checking, real time quote for dogecoin pls",online
rent me a car in aiken on may 12 to may 16,online
is there enough fuel to make it to the walmart,online
"Real talk, the cyclone warning status update please just curious",online
how many es are in receiving,local
