query,label
is it acceptable to swap milk for water,local
is it acceptable to swap chicken for pork,local
is it acceptable to swap marinara for alfredo,local
can i substitute milk for water,local
is it acceptable to swap rice for quinoa,local
can i substitute butter for margarine,local
is it acceptable to swap beef for tempeh,local
can i substitute salt for pepper,local
is it ok to use brown sugar instead of powdered sugar,local
can i use margarine instead of butter,local
can i switch in almond butter for peanut butter,local
can i use salt instead of baking soda,local
can i substitute cream for milk,local
can i use baking soda instead of baking powder,local
what can i use as a substitute for yeast,local
substitute for milk in pancakes,local
alternatives to white wine in food,local
can i use something else if i don't have eggs,local
can i use a green pepper instead of a red pepper,local
is it possible to use sausage instead of hot dog,local
is it ok to substitute spinach for lettuce,local
is crushed garlic the same as powdered garlic for a spaghetti sauce,local
can i use almond milk instead of rice milk,local
can i swap cayenne pepper for black pepper,local
can i use normal flour if i don't have bread flour,local
can i use olive oil instead of butter,local
can i use coconut oil instead of olive oil,local
can you just use regular milk instead of buttermilk,local
can i use strawberries instead of pineapples for this,local
can i use sharp cheddar instead of muenster,local
can i use mayonnaise instead of miracle whip,local
can i substitute rice milk for milk,local
use a different accent,local
try using a different accent,local
speak in a different accent,local
change the accent you're speaking in,local
could you change the accent you're using,local
would you change your accent to the male british one,local
i want your accent changed to the male british one,local
i need for you to change your accent to the male british one,local
would you please get your accent changed to the male british one,local
try it with a male voice,local
could you use a male voice,local
use a male voice now,local
use a male voice instead,local
try a male voice,local
i would prefer your voice to be male,local
please use a male voice when speaking,local
can you switch to the female voice,local
change to a male voice,local
please change your accent to a british male,local
can you change the way you talk to a male british voice,local
could you talk like a british male,local
can i change the voice to male,local
i want to hear the female voice option,local
is there a way to change the voice to male,local
i would prefer to hear the female voice,local
i would prefer to hear you speak like a british male,local
start speaking in a male british voice,local
go ahead and switch to the female voice,local
i shall switch to the male voice,local
i must to the female voice,local
please change to the female voice,local
please change your accent to the male british one,local
i need you to change your accent to the male british one,local
i need to to the female voice,local
i need to switch to the male voice,local
go ahead and switch to the male voice,local
you need to change your accent to the male british one,local
i gotta to the female voice,local
i wanna switch to the male voice,local
go ahead and change your accent to the male british one,local
i must switch to the male voice,local
i want you to change your accent to the male british one,local
i wanna change to the female voice,local
i want to change what accent you use,local
use a new accent,local
switch to a different accent,local
can you use a different accent,local
let's change your accent,local
speak in a male voice,local
can i hear the male voice please,local
can you change your accent to the male british one,local
use your male voice,local
please talk to me in the male british accent,local
use one of your male voices,local
can you use the male british accent,local
speak in a woman's voice,local
switch over to the male voice mode,local
go to the female voice,local
please use your female voice,local
please change your accent the male british one,local
make your accent the male british one,local
switch over to the female voice,local
use a woman's voice,local
can you speak like a british dude,local
do you have the ability to do a male british accent,local
is it possible for you to speak with a british gent's accent,local
can i get you to talk like a pouty english guy,local
"if you can do accents, i want to hear you talk like david bowie",local
do a british male accent only,local
i want to hear a male british accent,local
change to a male british accent,local
switch to british male accent,local
can you do a british male accent,local
change accent to male british,local
set to female voice,local
please change accent to british male,local
please set to female voice,local
use male voice,local
can you switch to female voice,local
please use male voice,local
switch to female voice,local
can you use male voice,local
use male voice now,local
can you make your accent british male,local
now use male voice,local
speak as a british male,local
change accent to british male,local
change to female voice,local
use the male voice please,local
can you swap to male voice,local
i want to change to male voice,local
use female voice now instead,local
please start using female voice,local
i want to use the female voice now,local
i prefer female voice now,local
switch from the male to the female voice,local
please use male voice instead,local
switch over from female to the male voice,local
i need a new accent male british,local
switch to male british accent,local
do people like the donuts at tgi,online
are the donuts at tgi well reviewed,online
how are the donuts reviews at tgi,online
what are the comments on the donuts at tgi,online
are people recommending the donuts at tgi,online
does outback steakhouse have good reviews,online
does pizza hut have good reviews,online
does have good reviews have great reviews,online
does red robin have good reviews,online
so does outback steakhouse have good reviews,online
how good are the ratings for pizza hut,online
how good are the ratings for red robin,online
how good are the ratings for outback,online
how good are the ratings for papa john's,online
how good are the ratings for the olive garden,online
what are people saying about chipotle,online
tell me the reviews for chipotle,online
do people like chipotle,online
give me the reviews for chipotle,online
what are the ratings for chipotle,online
how good are the ratings for chic-fil-a,online
how good are the ratings for olive garden,online
how good are the ratings for longhorn steakhouse,online
does chic-fil-a have good reviews,online
how good are the ratings for outback steakhouse,online
how good are the ratings for applebees,online
does wendy's have good reviews,online
does mcdonalds have good reviews,online
does longhorn steakhouse have good reviews,online
what reviews does miyabi have,online
does applebee's have good reviews,online
how are the reviews for cracker barrel,online
are the reviews for mi casita good,online
are the reviews good or bad for burger king,online
tell me the ratings for the local denny's,online
does the bleu olive have decent reviews,online
how are the reviews for la loconda,online
how many stars does la vignette have,online
does the mediterranean grille have good reviews,online
have you heard how the enchiladas are at jose's taco shop,online
how does yelp report the enchiladas are at jose's taco shop,online
does ihop have good reviews,online
can you tell me if eating at outback's any good,online
what do people say about village inn,online
are the pancakes at ihop any good,online
how are the reviews for spaghetti at the olive garden,online
how's the lo mein rated at hun lee's,online
how's the sausage pizza at pizza hut,online
is mcdonalds a good place to eat,online
what's the reviews have to say about burger king,online
how are the burgers at carl jr's,online
are the chili's reviews any good,online
are the reviews for applebee's good,online
i want to know how the mcdonalds reviews are,online
tell me about the reviews for chilis,online
let me know how the outback steakhouse reviews are,online
how good are the ratings for per se,online
what are the reviews like for khin khao,online
how good are the ratings for the french laundry,online
how good are the ratings for chez panisse,online
how good are the ratings for peter luger steakhouse,online
what are the reviews like for mission chinese,online
what are the reviews like for zazie,online
what are the reviews like for bar tartine,online
what are the reviews like for la camelia,online
how are people liking the sushi at yakamoto,online
is there any opinions on the sushi at yakamoto,online
is the sushi well-received at yakamoto,online
at yakamoto how is their sushi,online
what is the sushi like at yakamoto,online
what are the reviews like at minnis,online
does buffalo wild wings have good reviews,online
tell me the reviews for bjs,online
what are the ratings about at pho king,online
how are the ratings like for buffalo wild wings,online
read some of the reviews for wing stop,online
does applebees have alright reviews,online
does bjs get good reviews,online
what are the ratings like for chilis,online
what do the ratings say about korean bbq,online
what do the ratings say for black bear diner,online
what are the reviews for mountain mikes,online
i need to hear reviews for panda express,online
what are the reviews like for black bear dinner,online
does chillis have good reviews,online
do people like the food at wendy's,online
are there any positive reviews for wendy's,online
what kind of reviews does wendy's have,online
are there any negative reviews for wendy's,online
what do people think about the sandwiches at wendy's,online
look up the ratings for olive garden,online
pull up the ratings for macaroni grill,online
tell me about the reviews for olive garden,online
are the reviews for chevy's any good,online
has ruby tuesday got good reviews,online
does chili's have good reviews,online
tell me how good ihop's ratings are,online
fill me in on the reviews for ruby tuesday,online
does ihop have positive reviews,online
what are reviews for ihop like,online
how many pesos can i get for one dollar,online
what is the current going rate for exchanging dollars for pesos,online
tell me the exchange rate between dollars and pesos,online
let me know what the exchange rate between dollars and pesos is,online
what's the exchange rate between dollars and pesos,online
whats dollars won in 15,online
what's dollars yen in 10,online
whats pesos australian dollars in 20,online
whats rupees dollars in 30,online
whats euros kroner in 25,online
how many lira can i get for 250 dollars,online
what is the exchange rate in pesos for 100 dollars,online
how many dollars can i exchange for 25 euros,online
how many dollars can i exchange for 75 euros,online
what is the equal number of dollars i can exchange for 50 pesos,online
tell me the exchange rate between rubles and dollars,online
i wanna know five dollars in yen and rubles,online
what's the currency conversion between rubles and yen,online
how many dollars can i exchange for 10 yen,online
i wanna know the exchange rate between yen and dollars,online
how many dollars can i exchange for 10000 rubles,online
what is 5 in yen and rubles,online
how many dollars can i exchange for 5000 rubles,online
i need to know five dollars in yen and rubles,online
how many dollars can i exchange for 10000 yen,online
i gotta know the exchange rate between yen and rubles,online
what's the currency conversion between rubles and dollars,online
what's the currency conversion between usd and yen,online
what's the currency conversion between usd and pounds,online
i would love to know the exchange rate between rubles and pounds,online
tell me five dollars in yen and rubles,online
i must know five dollars in yen and rubles,online
let me know the exchange rate between dollars and rubles,online
how many dollars can i exchange for 100000 yen,online
what's the currency conversion between rubles and pounds,online
what is the exchange rate between usd and british pounds,online
usd to yen is what right now,online
what is the exchange rate between british pounds and yen,online
usd to the euro exchanges at what right now,online
what is the exchange rate between usd and the euro,online
how much can i expect to receive if i trade in 6 yens,online
what is the amount of dollars i get if i trade in 6 yens,online
what is the maximum dollars i can get for 6 yens,online
what is the quantity of dollars i receive for trading 6 yens,online
how much dollars do i receive if i trade in 6 yens,online
how many pesos in one dollar us,online
how much is twenty pounds sterling in us dollars,online
what is the the exchange rate for us dollars to euros,online
can you tell me the exchange rate for yen to euros,online
what is the exchange rate from pounds sterling to us dollars,online
how many pesos equals 500 dollars,online
tell me how many pesos equal 500 dollars,online
what is the conversion for 500 dollars to pesos,online
how much is 500 dollars in pesos,online
500 dollars equals what in pesos,online
how does 10 pounds convert to euros,online
how many canadian dollars can i get for 5 us dollars,online
how many euros can i exchange for 5 us dollars,online
what is the exchange to yen if i have 100 us dollars,online
how many us dollars can i get for 20 euros,online
can you tell me today's rate for cad to usd,online
how much cad can i get with my one usd,online
is the dollar strong against the yen today,online
tell me the exchange rate of dollars to yen,online
what is one dollar worth in mexico,online
i need to know the conversion for dollars to pesos,online
can you tell me dollars to franks,online
i would like to know the usd to aud conversion rate,online
i need to know the dollar to peso conversion,online
us dollars to uk,online
exchange rate between mexico and us,online
how many dollars is one mexican peso,online
dollar to pesos exchange rate,online
exchange rate to go from dollar to yen,online
us and mexico exchange rate,online
what is 2 francs in euros,online
what's 10 pounds in dollars,online
what is 56 dollars in yen,online
what's 11 yen in pounds,online
what's 10 euros in dollars,online
how many swedish kroner do i get for a dollar,online
how much is 10 us dollars in canadian dollars,online
what is 50 dollars in euros,online
what is the exchange rate for canadian dollars to us dollars,online
what is the current exchange rate for the dollar and the yen,online
"if i have 10 us dollars, how many pounds sterling is that",online
"if i have 20,000 yen, how much is that in usd",online
what's 50 euro in dollars,online
how much is the euro in dollars,online
what is the current exchange rate of yen to lira,online
convert krugerrands to saudi riyal,online
tell me the currency conversion rate from kurus to euros,online
i need the exchange rate between pounds and us dollars,online
what is the exchange rate between rubles and us dollars,online
how many dollars can i exchange for 200 pounds,online
how many euros can i exchange for 200 yen,online
how many canadian dollars can i exchange for 200 yen,online
how many dollars can i exchange for 200 yen,online
how many dollars can i exchange for 200 euros,online
what is the yen worth in terms of the peso,online
raise the volume to 4 please,local
please set the volume to 4,local
please increase the volume to 4,local
please raise the volume to 4,local
set the volume to 4 please,local
bring the volume up overall,local
make the volume louder,local
bring the sound up,local
turn your speakers up,local
make the speakers louder,local
lower your volume,local
go ahead and increase the volume to 4 please,local
you must increase the volume to 4 please,local
go ahead and your volume,local
you must increase your volume,local
please increase your volume,local
please increase your speaker volume,local
go now and increase the volume to 4 please,local
please increase the volume to 4 please,local
i want to increase your volume,local
i need you to your volume,local
please your volume,local
go ahead and increase your speaker volume,local
i want you to your volume,local
i need you to increase your volume,local
i need you to increase your speaker volume,local
please go ahead and increase your speaker volume,local
make my volume louder please,local
make the sound of my speaker greater,local
can you rise the volume of this please,local
change the speaker volume to a louder one,local
i want the speaker to be louder please,local
i can't hear you,local
turn it up please,local
i need it louder,local
the sound is too low,local
the speaker volume needs to be increased,local
would you please increase your speaker volume,local
i need you to increase the speaker volume,local
can you increase the speaker volume,local
turn up the volume level to 4,local
"turn up the volume level to 4, please",local
"increase the volume level to 4, please",local
increase the volume level to 4 now,local
increase the volume level to 4,local
can i have my volume increased,local
can my volume be increased,local
can i increase my volume,local
volume needs to be at 4,local
volume should be increased to 4,local
boost volume to 4,local
i want volume at 4,local
i want that volume bumped up to 4,local
the volume should be decreased,local
raise the volume,local
lower the volume,local
i would like the volume lower,local
can you turn this down,local
turn the volume up,local
i'd like to turn up the volume,local
turn up the speaker volume,local
get louder,local
volume should be set at 4,local
i'd like it to be louder,local
can you please turn the volume to 4,local
please speak louder,local
increase your vocals,local
lower your voice box,local
increase your voice box,local
turn your vocals down,local
turn your voice box down,local
turn down your volume,local
limit your volume,local
please adjust your settings,local
change the volume to 4 now please,local
go ahead and put the volume to 4,local
set the volume to 4 now,local
can you change the volume to 4,local
turn the volume to 4,local
can you turn the volume to 4,local
set the volume at 4 for me please,local
make the volume set to 4,local
i want volume set to 4,local
turn volume to the number 4 setting,local
turn the volume to level 4,local
make the volume 4,local
please make sure the volume is on 4,local
turn down volume,local
please increase volume,local
raise volume,local
decrease volume level,local
lower volume level,local
set volume higher,local
increase volume,local
lower volume,local
please raise volume,local
decrease volume,local
increase volume to 4,local
put volume at 4,local
decrease volume to 4,local
who is your employeer,local
who is the boss of you,local
i gotta know who is your boss,local
tell me who is your boss,local
let me know who is your boss,local
i wanna know who is your boss,local
i need to know who is your boss,local
what is the name of your boss,local
what is the full name of your boss,local
do you know the name of your boss,local
could you tell me the name of your boss,local
your boss is,local
are you my worker,local
are you working for me or what,local
are you working for another person or entity,local
are you here to serve me,local
who or what association do you work for,local
describe who it is you work for,local
what entity is your boss,local
you work for who,local
you work for whom,local
what's your boss' name,local
are you working for someone other than me,local
who do you work for,local
do you work for me or is that wrong,local
what does your boss go by,local
who do you call your boss,local
"when asked who you work for, what would you say",local
your boss is who,local
are you employed by someone else,local
you work for someone else or no,local
you work for what company or person exactly,local
do you have an employer,local
do you have a boss,local
are you paid by somebody,local
are you employed by someone,local
which organization you work for,local
who do you function for,local
who do you do task for,local
who do you job for,local
why do u work for them,local
who are they that you work for,local
who is it u work for,local
who is the person u work for,local
who do i work for,local
who is you employer,local
is it correct to say you work for me,local
who are you currently working for,local
are you self employed,local
who is your employer,local
are you now working for me,local
would you say you are working for me,local
who are you working for,local
who pay your salary,local
what organization do you work for,local
where else do you work,local
do you have another job,local
you working for someone else on the side,local
who do yo work for,local
who is in charge of you,local
what is your boss's name,local
would you say that you know who your boss is,local
do you know who you report to,local
don't you work for your self,local
don't you work for someone else,local
is there another person you work for,local
do you work for anyone else,local
who would you say your employer is,local
are you working for me,local
am i your boss,local
is there someone else you work for,local
are you employed by me,local
is there another entity you work for,local
who would you say that you are working for,local
do you happen to be employed by me,local
who would you say you work for,local
who would you say that you are employed by,local
who would you say you are employed by,local
am i your employer,local
is there another company you work for,local
are you my employee,local
am i your supervisor,local
am i your manager,local
who is the person you work for,local
for what person do you work,local
if you had to say who you worked for who would it be,local
who tells you what to do,local
who directs your labor,local
who do you take orders from,local
who do you consider your employer,local
who calls the shots for your employment,local
what company do you toil for,local
who do you report to,local
who is your boss,local
who is your manager,local
am i the one you work for,local
are you influenced by someone else,local
who else do you work for,local
who else commands you,local
are you working for someone else,local
do you know how long of a wait it will be,online
how long is the restaurant line before we go,online
how long will it take to get seated at needham's,online
how long will the wait be at noon if we went to nagomi,online
will i have to wait for long before being seated at the cheese cake factory,online
how long should i expect to wait at the cheesecake factory before getting seated,online
what is the average wait time at the cheese cake factory,online
how long will i have to wait before being seated at the cheese cake factory,online
how long will the wait time be at the cheese cake factory,online
how long will i have to wait if i want to eat at panera,online
how long would i have to wait if i want to go to golden corral,online
how busy will panera be at noon,online
is there a wait time to get into tgifridays,online
will cracker barrel be crowded around five this evening,online
how busy will golden corral be at 7:30 tonight,online
can you tell me how busy chipotle will be at nine tonight,online
what is the wait time at applebee's,online
would i have to wait long if i want to eat at chili's,online
"if i go to tgifridays at eight, will they be crowded",online
how much traffic do they get around dinner time,online
can you check to see how busy that restaurant is for dinner,online
is that place busy around dinner time,online
is that restaurant crowded during dinner,online
how busy it that place for dinner,online
can i expect chili's to be busy at 4:30,online
do you think longhorn steakhouse will be busy at 5pm,online
how busy do you expect olive garden to be at 6,online
what's the table wait at applebees,online
i want a table at texas roadhouse; how long will it be,online
how long does it take to get a table at chili's,online
how many people do you think will be at applebees at 7,online
how long will i wait for a table at red lobster,online
is red lobster busy at 6pm,online
what's the wait for a table at olive garden right now,online
"around nine, is ambrosio busy",online
is sage busy around noon,online
"for toby's, is it busy around six",online
"at four, how much business does georgio have",online
how long can i expect to wait for a restaurant table,online
what time can i expect to be seated at this restaurant,online
what is the wait time at this restaurant,online
will there be a wait time at this restaurant,online
what is the sitting time at this restaurant,online
how busy is orchids at 7,online
how busy is zippy around 12 for lunch,online
how long is the wait at orchids,online
how long is the wait at imanas,online
how busy is imanas tei at 7 dinner,online
what is the wait supposed to be at zippys,online
how busy is mc donald at 8 in the morning,online
how busy is michel at 9,online
how busy is imanas at 6,online
how long do i have to wait for shokudo,online
how busy is teddy bigger burder around 5,online
how long is the wait at assagios today,online
how busy is shokudo at 12,online
how busy is jiro at 12 lunch time,online
"at 5 pm, is kaya very busy",online
how busy is kaya around 5 pm,online
"around 5 pm, how busy is kaya",online
is kaya very busy at 5 pm,online
is kaya busy around 5 pm,online
how long is the wait at macaroni grill,online
does macaroni grill have a wait how long,online
check the wait time for macaroni grill,online
how long will it take to be seated at macaroni grill,online
what's the wait at macaroni grill,online
will i be able to get a seat at 5pm,online
tell me how busy the restaurant will be between 5 and 7pm,online
is the restaurant busy at lunchtime,online
will the restaurant be busy at 5pm,online
when will the restaurant be busiest,online
how busy is ihop generally around noon,online
please look into the current wait times at chili's right now,online
"at 5:30 pm, how busy can i expect olive garden to be",online
"if i go to olive garden at 4 pm, how busy will it be",online
how busy will chili's be if i go at 6 pm,online
how long would i need to wait for a table at ihop right now,online
i would like to find out if macaroni grill will be busy around 7:00 pm,online
can you tell me how busy outback steakhouse will be at 7:30 pm,online
find out how busy ihop usually is around 5 pm,online
find out what wait times are like right now at olive garden,online
can you tell me what the wait is like right now at cracker barrel,online
tell me how busy macaroni grill will be around 8 pm,online
check to see how long of a wait i would be facing if i go to outback steakhouse,online
i want to know how busy ruby tuesday will be at around 8:45 pm,online
do you know how busy outback steakhouse tends to be at 7:00 pm,online
how long will it take me to be seated at ihop,online
how long will i stand in line at carl jr's,online
how busy is ihop at 5 pm,online
does ihop have a lot of business around 7 am,online
what's the typical wait time at red lobster,online
would you say that red lobster's pretty buy at noon,online
what's the crowd like at hopper's bar around 11pm,online
can you tell me if there's a lot of wait time at wendy's around 8am,online
how long will it take to be seated at the flying w,online
what's the typical time to eat at red lobster,online
how busy does outback get around 7pm,online
will i have to wait to get a table at ihop,online
how many people go to chili's around 9pm,online
can i make a reservation for redrobin,online
is it possible to make a reservation at redrobin,online
does redrobin take reservations,online
are reservations taken at redrobin,online
does redrobin do reservations,online
can acero take reservation,online
can you make reservations at hodak's,online
tell me if per se in nyc takes reservations,online
tell me if the cheshire takes reservations,online
will qdoba take reservations,online
does burger king accept reservations,online
does gramercy tavern in new york accept reservations,online
does acero in maplewood allow reservations,online
does cielo take reservations,online
find out if la tour d'argent in paris takes reservations,online
does tony's in downton let you make reservations,online
does gramercy tavern accept reservations,online
does mcdonalds take reservations,online
can you make reservations at steak 'n' shake,online
will nobu take reservations,online
do they take reservations at carrabbas,online
do they take reservations at applebees,online
do they take reservations at olive garden,online
do they take reservations at buffalo wild wings,online
do they take reservations at outback steakhouse,online
i need to know if angelos takes reservations,online
does applebees in trenton do reservations,online
does luigi's take reservations,online
please find out if napolis takes lunch reservations,online
does hannahs in galloway take reservations,online
does stanleys take brunch reservations,online
tell me if luigis in brick takes reservations,online
i need to know if capones does reservations in trenton,online
does marios in brooklyn take reservations,online
do you know if bottlenecks takes dinner reservations,online
do you know if whether or not zeus does reservations,online
can you let me if zeus accepts reservations,online
i need to find out do you know if zeus does reservations,online
please tell me does zeus do reservations,online
can you tell me if zeus does reservations,online
can i get a reservation at melting pot tomorrow,online
what locations of applebee's take reservations,online
can i get a reservation at champs,online
where can i find jimmy john's reservations,online
how many culver's take reservations,online
is there evening reservations available in the eve,online
do you know if bahama breeze does reservations,online
do you know if ruth chris does reservations,online
do you know if cheese cake factory does reservations,online
do you know if benihana does reservations,online
do you know if olive garden does reservations,online
does the steakhouse on main st take reservations,online
does sidetracks take reservations,online
are reservations allowed at burger king,online
does black rock take reservations,online
can i make reservations at applebee's or no,online
does buffalo wild wings do reservations,online
does minnies cafe in modesto take reservations,online
does bjs take reservations,online
will they take reservations at chillis,online
does pho king in ceres take reservations,online
can applebees take any reservations,online
does arbys in lakewood take reservations,online
does minnis take reservations,online
do they take reservations at bjs,online
does buffalo wild wings take reservations,online
does buffalo wild wings in concord take reservations,online
will they take reservations at torris,online
does black bear diner in tracy take reservations,online
does chillis take reservations,online
do they take reservations at bar tartine,online
do they take reservations at mcdonalds,online
do they take reservations at the progress,online
does tartine in san francisco take reservations,online
does cowgirl creamery in san francisco take reservations,online
do they take reservations at state bird,online
does nopa in san francisco take reservations,online
does bar tartine in san francisco take reservations,online
do they take reservations at arby's,online
does pizzeria delfina in san francisco take reservations,online
does iron skillet at the truck stop trake reservations,online
does the zen garden in la take reservations,online
does moes in la except rerservations,online
does ruby tuesday accept reservations,online
can i make a reservation at chevy's,online
is it possible to make reservations in advance for macaroni grill,online
is it possible to make reservations with famous dave's restaurant,online
is it possible to make reservations at chili's,online
does chili's take reservations,online
can you tell me if ruby tuesday does reservations,online
does olive garden take reservations,online
do you know whether ihop does reservations,online
does michael's accept reservations,online
do they accept reservations at michael's,online
can you make a reservation at michael's,online
can i make a reservation at michael's,online
does the restaurant michael's take reservations,online
do they take reservations at mendy's,online
do you know if outback allows reservations,online
do they take reservations at red robin,online
"syonara, ai device!",local
"goodbye, helpful ai device!",local
bye-bye,local
"goodbye, ai assistant",local
glad we got to talk,local
i'm glad i got to talk to you,local
nice to speak with you,local
this was a great conversation,local
talk to you later,local
tata for now,local
i'm out of here,local
"that's all, bye",local
see ya later,local
adios ai,local
"it was great to see you again, see ya later!",local
"i had a pleasure talking to you, see you later",local
"nice talking again, bye",local
i have to go but it was nice talking again!,local
"i am glad we got to talk again, see you soon",local
sayonara,local
catch you around,local
good seeing you,local
"later, thanks for chatting",local
adios,local
"great talk, take it easy",local
see ya,local
"great chat, talk to you later",local
"nice talk, talk to you later",local
"thanks for chatting, later",local
goodbye to you,local
i must say goodbye,local
i'm saying goodbye now,local
it is time to say goodbye,local
i have to say goodbye,local
cya later,local
i enjoyed talking to you,local
thanks for talking,local
it was good chatting,local
it was nice chatting with you,local
always nice to talk to you,local
"see you later, alligator",local
good night,local
it was nice to get in touch,local
see you soon,local
later gator!,local
it was nice to talk it out with you,local
it was nice to converse with you,local
ill see you around,local
take it easy!,local
later gater,local
it was nice to speak with you,local
see you later alligator,local
fairwell,local
have a good one,local
peace,local
bye for now,local
"thanks, bye",local
i have to get going,local
talk to you later!,local
i’ll be leaving now,local
i’m leaving-goodbye!,local
thanks for talking to me,local
it was really nice to be able to chat with you,local
it was good to talk to you today,local
it was great to have this conversation with you,local
it was nice to catch up with you,local
it was enjoyable talking with you,local
it was great chatting with you,local
it was cool talking with you,local
it was pleasant conversing with you,local
good bye my friend,local
i need to go now,local
see you again soon,local
i've got to run now,local
goodbye!,local
i had fun speaking with you,local
bye!,local
later!,local
adios!,local
until next time!,local
farewell!,local
it was enjoyable to chat with you,local
i'm outta here!,local
it was pleasant having a conversation with you,local
bye now,local
buhbye,local
see you in a while,local
see you around,local
nice to see you again,local
nice to see you,local
talk later,local
tootles,local
peace out,local
goodbye for now ai,local
ai goodbye,local
i'll talk to you later ai,local
we'll talk later ai,local
i have to go ai goodbye,local
bye bye!,local
see you later!,local
what do you put in chicken noodle casserole,local
what goes into chicken noodle casserole,local
what do i need to make chicken noodle casserole,local
how do you make chicken noodle casserole,local
chicken noodle casserole is made from what,local
tell me what ingredients i will need to make this meal,local
what are the ingredients of spaghetti,local
what ingredients are present in marshmallows,local
tell me the ingredients in pizza,local
what ingredients are found in hunan chicken,local
i need to know the ingredients in a hamburger,local
show me the ingredients that i need for ceviche,local
do you have a list of ingredients that i'll need for blondies,local
give me a list of ingredients needed for pizza dough,local
tell me what ingredients i need for carne asada,local
what ingredients are required for chicken noodle soup,local
what ingredients are in salsa,local
what ingredients are in cheese cake,local
what ingredients are in sugar cookies,local
what ingredients are in spinach dip,local
what ingredients are in coffee cakes,local
what ingredients do i need to make egg salad,local
what would i need if i wanted to make chicken marsala,local
what ingredients are in antipasto salad,local
what do i need to make chicken salad,local
what kind of stuff is in potato salad,local
ingredients needed to make a mexican lasagna,local
what are all of the ingredients for brownies from scratch,local
how can i make my own doughnuts/what ingredients,local
what stuff would i need to make tortellini,local
what do i need to make a cake,local
what all is in gumbo,local
what ingredients do i need for gumbo,local
which ingredients does gumbo have,local
what are the ingredients in gumbo,local
what is gumbo made of,local
what ingredients do i need to bake a cake,local
i want to cook a quick breakfast what ingredients do i need,local
what ingredients are needed for shrimp cocktail,local
i’m making spaghetti what ingredients do i need,local
i want to make a meat stew what ingredients do i need,local
what goes in broccoli cheddar soup,local
show me the recipe for broccoli cheddar soup,local
please list ingredients for broccoli cheddar soup,local
what ingredients do i need to make broccoli cheddar soup,local
"i am making broccoli cheddar soup, what ingredients do i need",local
what ingredients do i need for philly cheesesteaks,local
what do i need to cook chicken soup,local
what do i need to get to make lasagne,local
what should i buy to make burritos tonight,local
what ingredients do i need for tacos,local
what are the ingredients to make shepherd's pie,local
what do i need to buy to make a spaghetti,local
what do i need to make spaghetti,local
what is the ingredient list for an omelette,local
what do i need if i want to make lasagna,local
what do i need to make a cajun chili,local
what goes into a strawberry smoothie,local
what should i grab to make a german chocolate cake,local
what do you put in chili,local
what do you need to make pancakes,local
what stuff do you dump in an omelette,local
what do you use when you make a chef's salad,local
what do you purchase to put in a shepherd's pie,local
what do you put in a tibetan omelette,local
what do you mix to make a chocolate cake,local
what does subway use to make a cold cut combo,local
what do you need to make general tsao's chicken,local
what do you put in avocado dip,local
what ingredients are in sushi,local
what does it take to make buttermilk pancakes,local
what do i need to buy to make pierogi,local
what do i need to get to put into homemade tortillas,local
what food items do you put in english breakfast,local
what foods do i buy to put into a korean dinner,local
what do you need to make dandelion wine properly,local
what ingredients are in cake,local
what ingredients are in tortillas,local
what ingredients are in mashed potatoes,local
what ingredients are in dough,local
what ingredients are in chips,local
the ingredients in pizza are what,local
list the ingredients in pizza,local
which ingredients are in pizza,local
pizza has which ingredients,local
the ingredients in pizza are which ones,local
what ingredients do i need to make salmon salad,local
what ingredients go in spaghetti,local
what ingredients do i need to make pizza,local
what ingredients do i need to make pancakes,local
what ingredients do i need to make potato skins,local
what ingredients go in mashed potato,local
what ingredients go in potato skins,local
what ingredients do i need to make spaghetti,local
what ingredients go in a milky way,local
what ingredients go in pizza,local
what ingredients are necessary for a steak,local
"in making an omelette, what ingredients do i need",local
"in terms of making scrambled eggs, what ingredients do i need",local
what ingredients do i need for chicken breast,local
how many centimeters are in an inch,local
whats 5 feet in inches,local
what's 32 degrees fahrenheit in celsisus,local
what amount of millimeters are in 50 kilometers,local
how many crows are in 10 murders,local
what amount of miles are in a hundred kilometers,local
how many weeks are in 3 months,local
how many meters are in 50 feet,local
what's 8 ounces in cups,local
how many kilos are in 150 pounds,local
how do you convert pounds to grams,local
how many kilos are in 10 pounds,local
"what is 15 ounces in grams, please",local
"what is 20 ounces in grams, please",local
"what is 10 ounces in grams, please",local
how do you convert ounces to pounds,local
how many kilos are in 25 pounds,local
what is 10 ounces in grams,local
how many kilos are in 20 pounds,local
how do you convert ounces to grams,local
how many kilos are in 100 pounds,local
how do you convert pounds to kilos,local
what is 15 ounces in grams,local
how do you convert ounces to kilos,local
how many inches and centimeters would i need if i had 10 feet of something,local
what's 10 inches in centimeters and millimeters,local
how many tablespoons and teaspoons is one cup,local
how much is 10kg in pounds and ounces,local
how many liters are in 500 gallons,local
what's 12 feet in meters,local
what is 22 meters in inches,local
12 feet is equal to how many inches,local
how many pints are in 22 gallons,local
how do you convert pounds to kilograms,local
how do you convert milliliters to ounces,local
how do you convert millimeters to decimeters,local
how do you convert inches to centimeters,local
how do you convert miles to kilometers,local
what would four inches be in centimeters,local
"if i have four inches, how many centimeters is that",local
how many centimeters are in 4 inches,local
how do i convert four inches into centimeters,local
what are four inches in centimeters,local
tell me the conversion between tablespoons and cups,local
i need to know the conversion between tablespoons and teaspoons,local
